Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11932898,2020-06-11 09:51:35,2020-06-05 11:05:41,50529860,2300715766,0,45,1321,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932898/SRR11932898.lite.1,SRX8478408,L213,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778351,SAMN15144953,simple,4577,Zea mays,CIMBL32_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,3575FB434239AF14B2A8B456E04635A9,F76F615197DB128E234B041CDB4CDF26
SRR11932894,2020-06-11 09:51:36,2020-06-05 11:02:07,40427788,1953374743,0,48,1203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932894/SRR11932894.lite.1,SRX8478412,L217,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778355,SAMN15144957,simple,4577,Zea mays,CIMBL40_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,1CD4D6D1C26ED06F6C2EDBDC761C940F,7C6FCFF2160701476DA9284567D40A53
SRR11932893,2020-06-11 09:51:35,2020-06-05 11:01:42,47647122,2365010817,0,49,1269,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932893/SRR11932893.lite.1,SRX8478413,L218,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778357,SAMN15144958,simple,4577,Zea mays,CIMBL40_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,8D83597DF7EBD08D73978CFC8768C319,8BA034D7EBDF1624B4DD07CB6122BAFE
SRR11932892,2020-06-11 09:51:35,2020-06-05 11:00:24,31817099,1449859796,0,45,833,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932892/SRR11932892.lite.1,SRX8478414,L219,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778356,SAMN15144959,simple,4577,Zea mays,CIMBL40_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,9B80217BA9A914BCB27A3E2514A40D7F,0E8099A82C2B1D8B83975DE4FB33D934
SRR11932891,2020-06-11 09:51:36,2020-06-05 11:00:02,36990643,1883014479,0,50,685,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932891/SRR11932891.lite.1,SRX8478415,L220,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778359,SAMN15144960,simple,4577,Zea mays,CIMBL42_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,BD84C465F250D2BA60E521F5717DBF2E,356590648C775BE19B47479C0FD1A755
SRR11932889,2020-06-11 09:51:36,2020-06-05 11:09:08,84100710,3721281035,0,44,2284,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932889/SRR11932889.lite.1,SRX8478417,L221,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778360,SAMN15144961,simple,4577,Zea mays,CIMBL42_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,740BCDDBFD3E71325505AA4F3A5EA71A,3D710089C92F42D0D8F5E02F122D5118
SRR11932888,2020-06-11 09:51:36,2020-06-05 11:01:15,39350309,2001313689,0,50,746,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932888/SRR11932888.lite.1,SRX8478418,L222,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778361,SAMN15144962,simple,4577,Zea mays,CIMBL42_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,79B72D1156FD3FE01E34FD272E11A545,364A358331BA18478352DD8F6E63B67B
SRR11932887,2020-06-11 09:51:36,2020-06-05 11:01:20,36158859,1840023266,0,50,658,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932887/SRR11932887.lite.1,SRX8478419,L223,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778362,SAMN15144963,simple,4577,Zea mays,CIMBL46_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,3118559E978B363E5E625053EBDED26F,6C96FFBAF72CA3CFAD1D08B80F88EB30
SRR11932886,2020-06-11 09:51:36,2020-06-05 11:00:54,40221962,2045867671,0,50,779,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932886/SRR11932886.lite.1,SRX8478420,L224,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778363,SAMN15144964,simple,4577,Zea mays,CIMBL46_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,8B952CCAC6735FDC675513EB4DA54014,0EA8261BD4A6D95377C3E28A04CD017E
SRR11932885,2020-06-11 09:51:36,2020-06-05 10:59:45,35821523,1819670525,0,50,642,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932885/SRR11932885.lite.1,SRX8478421,L225,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778364,SAMN15144965,simple,4577,Zea mays,CIMBL46_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,4C96F1EE01507488030C25770954C063,8CB87B453BDBABCC852A4050DD1F0886
SRR11932884,2020-06-11 09:51:36,2020-06-05 11:14:01,64260520,3271835024,0,50,1203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932884/SRR11932884.lite.1,SRX8478422,L226,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778365,SAMN15144966,simple,4577,Zea mays,CIMBL47_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,4B3E3F29003544C44391A88FE404B117,73651559CD92265CD86051C68382FBA6
SRR11932883,2020-06-11 09:51:36,2020-06-05 11:03:08,41508707,2114174196,0,50,751,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932883/SRR11932883.lite.1,SRX8478423,L227,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778366,SAMN15144967,simple,4577,Zea mays,CIMBL47_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,1D3232715808669A62BD69CB02FE8F77,7AC796C8B6D58B8E2CDDC9CADEDC4D5B
SRR11932882,2020-06-11 09:51:36,2020-06-05 11:01:21,34579650,1761395295,0,50,600,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932882/SRR11932882.lite.1,SRX8478424,L228,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778367,SAMN15144968,simple,4577,Zea mays,CIMBL47_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,4480EE59D32957F54A1216634D5E3392,2AEE4C94C4919405648BD50B7A73F68E
SRR11932897,2020-06-11 09:51:36,2020-06-05 11:10:48,46618802,2372398498,0,50,882,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932897/SRR11932897.lite.1,SRX8478409,L214,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778352,SAMN15144954,simple,4577,Zea mays,CIMBL4_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,3AFF9B092DF9FD54BAAAE3F8898F8684,C5E9AB8CABE49EB5C583AAF39EE72E3D
SRR11932896,2020-06-11 09:51:36,2020-06-05 11:09:24,46992091,2393723425,0,50,798,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932896/SRR11932896.lite.1,SRX8478410,L215,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778353,SAMN15144955,simple,4577,Zea mays,CIMBL4_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,47F305C2043DFA5E9FE47C4D7A5E8027,09C3B83D9F2869E08B62B319A89F87B1
SRR11932895,2020-06-11 09:51:36,2020-06-05 10:59:32,29985382,1526108996,0,50,578,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932895/SRR11932895.lite.1,SRX8478411,L216,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778354,SAMN15144956,simple,4577,Zea mays,CIMBL4_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,0699C4384C1EB0D73B4BC652AE1A1FB8,19502E96D02ACA183918E5B9E10FDFFC
SRR11932868,2020-06-11 09:51:36,2020-06-05 10:59:48,38107029,1939889942,0,50,707,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932868/SRR11932868.lite.1,SRX8478438,L229,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778381,SAMN15144969,simple,4577,Zea mays,CIMBL51_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,1671DA9FBAD8A68D9CE5C0EA886E21A2,5CFAA68066D049440049E01573295180
SRR11932867,2020-06-11 09:51:36,2020-06-05 11:07:14,49427416,2517285362,0,50,893,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932867/SRR11932867.lite.1,SRX8478439,L230,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778382,SAMN15144970,simple,4577,Zea mays,CIMBL51_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,A227CC64BE9B8FC9A7E1365101AC6CDB,61A18D7E625AC510DF7C3A2CE42E40D2
SRR11932865,2020-06-11 09:51:36,2020-06-05 10:58:58,35958544,1829944201,0,50,665,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932865/SRR11932865.lite.1,SRX8478441,L231,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778384,SAMN15144971,simple,4577,Zea mays,CIMBL51_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,8071E102BD77055FF2747C4AB09C2FA4,324F095997666A26A5BEB9E837001BB3
SRR11932864,2020-06-11 09:51:36,2020-06-05 11:00:19,33986654,1729496410,0,50,665,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932864/SRR11932864.lite.1,SRX8478442,L232,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778385,SAMN15144972,simple,4577,Zea mays,CIMBL52_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,B5C33825C6F7D05C8DD39ADD1B1A4B53,D6200C8957AB66DCE1AC2F951786FF04
SRR11932863,2020-06-11 09:51:36,2020-06-05 11:00:24,45096312,2296927787,0,50,803,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932863/SRR11932863.lite.1,SRX8478443,L233,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778386,SAMN15144973,simple,4577,Zea mays,CIMBL52_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,40C4545D5282F0CC6227C0C9FF324BEF,EEA785D95EC92E63D155BF0573022D51
SRR11932862,2020-06-11 09:51:36,2020-06-05 11:02:34,59459876,3015991078,0,50,1112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932862/SRR11932862.lite.1,SRX8478444,L234,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778388,SAMN15144974,simple,4577,Zea mays,CIMBL52_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,940F1DD49173C4D200FE390CBE9D28DD,A3D4EA168F88CD171CE006EAA84AB777
SRR11932861,2020-06-11 09:51:36,2020-06-05 10:57:14,22285217,1135908988,0,50,293,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932861/SRR11932861.lite.1,SRX8478445,L235,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778387,SAMN15144975,simple,4577,Zea mays,CIMBL53_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,7E7CD4B86663F8FA47A3BFD72A5A3270,C09DE767CD4441C6FDF42165D7B03056
SRR11932860,2020-06-11 09:51:36,2020-06-05 10:57:37,24886333,1267578623,0,50,355,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932860/SRR11932860.lite.1,SRX8478446,L236,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778389,SAMN15144976,simple,4577,Zea mays,CIMBL53_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,B60DBEBE86FF2E6333E22CDBF3E58244,17F9F44C36BACC111C8B1F442B91A615
SRR11932859,2020-06-11 09:51:36,2020-06-05 10:59:07,39593640,2013175046,0,50,807,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932859/SRR11932859.lite.1,SRX8478447,L237,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778390,SAMN15144977,simple,4577,Zea mays,CIMBL53_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,8C596B6B2A98A1D2BDAC39028E140084,905E6E870109418A96D50CEF5E7AB8D5
SRR11932858,2020-06-11 09:51:36,2020-06-05 11:06:05,53452626,2723635346,0,50,814,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932858/SRR11932858.lite.1,SRX8478448,L238,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778391,SAMN15144978,simple,4577,Zea mays,CIMBL54_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,94C1C2786C85EB47D847F932EEC9EBDB,46D0840CE48758C81378D868F3AA54B2
SRR11932857,2020-06-11 09:51:36,2020-06-05 11:00:33,26063254,1294790216,0,49,723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932857/SRR11932857.lite.1,SRX8478449,L239,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778393,SAMN15144979,simple,4577,Zea mays,CIMBL54_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,4F681C730D5B01630CB063823AF0518B,90F557791BFCD625FCCA2003D56B6203
SRR11932856,2020-06-11 09:51:36,2020-06-05 10:59:36,31865058,1449500994,0,45,851,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932856/SRR11932856.lite.1,SRX8478450,L240,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778392,SAMN15144980,simple,4577,Zea mays,CIMBL54_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,E470B6224B888D609B8421649225B156,28D024AA08A097D6305659959E9419FC
SRR11932854,2020-06-11 09:51:36,2020-06-05 11:03:40,42786771,2180162334,0,50,637,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932854/SRR11932854.lite.1,SRX8478452,L241,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778396,SAMN15144981,simple,4577,Zea mays,CIMBL55_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,D68DA218EB507943717A963DE143B6F1,7B9DF703315B4BCCFE3AF046DCBDA88D
SRR11932853,2020-06-11 09:51:36,2020-06-05 11:10:07,105284296,5190670746,0,49,2390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932853/SRR11932853.lite.1,SRX8478453,L242,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778395,SAMN15144982,simple,4577,Zea mays,CIMBL55_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,28BB870F05BC581BE27FB4118CBC60DD,0BC8775F09A508D1FC3C3CBC718D9426
SRR11932852,2020-06-11 09:51:36,2020-06-05 11:04:09,58141336,2915351686,0,50,1302,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932852/SRR11932852.lite.1,SRX8478454,L243,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778397,SAMN15144983,simple,4577,Zea mays,CIMBL55_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,40A0108C6A3E4BE9A62C7B9C2EA9496D,8B09FCED2A0ADB5F36098218C751A08C
SRR11932851,2020-06-11 09:51:36,2020-06-05 11:03:11,43258633,2121237429,0,49,1266,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932851/SRR11932851.lite.1,SRX8478455,L244,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778399,SAMN15144984,simple,4577,Zea mays,CIMBL56_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,18BE8F778D140C974D3DBC89D782A7C5,BF55AD3C00B2FF30201CA487BC7DBDD7
SRR11932850,2020-06-11 09:51:36,2020-06-05 11:12:11,53237507,2705139259,0,50,1155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932850/SRR11932850.lite.1,SRX8478456,L245,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778398,SAMN15144985,simple,4577,Zea mays,CIMBL56_WS1_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,517D09B888EA95183149388A25F650B4,080B12EE276151962421E2AA6487C4F9
SRR11932849,2020-06-11 09:51:36,2020-06-05 11:03:57,65344856,3320083760,0,50,1438,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932849/SRR11932849.lite.1,SRX8478457,L246,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778400,SAMN15144986,simple,4577,Zea mays,CIMBL56_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,7515E3C7995CCF6B00C986ED6ADF6781,9AD2CB7F68C7BDB5401F1AA6CBFCEA83
SRR11932848,2020-06-11 09:51:36,2020-06-05 11:02:30,47263924,2358935794,0,49,1112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932848/SRR11932848.lite.1,SRX8478458,L247,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778402,SAMN15144987,simple,4577,Zea mays,CIMBL56_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,B0F3C9546F77DCDB40CADC0E340F4653,9AC453EE0D3B2FC0720172679A010461
SRR11932847,2020-06-11 09:51:36,2020-06-05 11:05:00,49007791,2490320243,0,50,1110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932847/SRR11932847.lite.1,SRX8478459,L248,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778401,SAMN15144988,simple,4577,Zea mays,CIMBL56_WW_REP,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,6E29DFAAEBE302C5953D5C1B940C43F2,AC23D0E3FF29B31089F35BFB14C260E7
SRR11932846,2020-06-11 09:51:36,2020-06-05 11:18:33,98980809,5038569758,0,50,1883,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932846/SRR11932846.lite.1,SRX8478460,L249,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778403,SAMN15144989,simple,4577,Zea mays,CIMBL58_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,0841E97BE2F0E2C19D4B040FBC2CDCBA,94AA823AF18DD33B01EFB9E26AC0B2E0
SRR11932845,2020-06-11 09:51:36,2020-06-05 11:18:43,92470779,4696903801,0,50,1761,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932845/SRR11932845.lite.1,SRX8478461,L250,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778405,SAMN15144990,simple,4577,Zea mays,CIMBL58_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,EF44FC8D425FC63A8E1B83E6391D72FD,D9104ABCE4F676F03C97D40552780188
SRR11932843,2020-06-11 09:51:36,2020-06-05 11:01:33,52486626,2672080627,0,50,976,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932843/SRR11932843.lite.1,SRX8478463,L251,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778406,SAMN15144991,simple,4577,Zea mays,CIMBL59_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,13C3604BC38E6AA1DF66FA8A1B4F65F6,AC60CD1CAA434C641BA59CC2CC12EAB8
SRR11932842,2020-06-11 09:51:36,2020-06-05 10:59:14,37698161,1920029282,0,50,675,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11932/SRR11932842/SRR11932842.lite.1,SRX8478464,L252,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778407,SAMN15144992,simple,4577,Zea mays,CIMBL59_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,FF5500CDCA6F40D295E947B9C810FA3E,C312C53BDA2D8D1F695F99600007F16D
SRR11932841,2020-06-11 09:51:36,2020-06-05 10:59:15,42503199,2163828643,0,50,798,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11932/SRR11932841/SRR11932841.lite.1,SRX8478465,L253,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778408,SAMN15144993,simple,4577,Zea mays,CIMBL59_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,572181AAE88E079538A033DD1C169DC1,EE4EF017DDC3971C0D6876B76D7C256F
